Country Name,Country Code,Series Name,Series Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Brunei Darussalam,BRN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,"School enrollment, primary (% gross)",SE.PRM.ENRR,104.185794604632,105.726377387079,104.567053854277,104.179996298549,103.033008586959,102.709633966272,101.387926832397,99.134912983916,96.9292188716198,94.8207871800668,..
Brunei Darussalam,BRN,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,105.549867988577,107.254623044097,105.840786132273,105.536255858836,104.468201754386,103.881500702779,102.340118608751,100.290344718366,97.6206662134602,95.0290408665167,..
Brunei Darussalam,BRN,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,102.933465248578,104.329783510824,103.399777395528,102.930719219829,101.713623305277,101.631434966426,100.508340736354,98.0659340659341,96.29057187017,94.6285383054777,..
Brunei Darussalam,BRN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,92.8161697387695,90.0986175537109,88.6814727783203,89.1818084716797,88.2910308837891,86.6857810342997,..,..,91.8381544399811,..,..
Brunei Darussalam,BRN,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,95.8460998535156,93.33837890625,91.7844619750977,92.0042572021484,91.2721405029297,89.4443214522913,..,..,93.2725572697522,..,..
Brunei Darussalam,BRN,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,90.1488571166992,87.226432800293,85.900146484375,86.6286468505859,85.5654983520508,84.1428571428571,..,..,90.5140045746839,..,..
Brunei Darussalam,BRN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,28.6641292572021,28.6644096374512,31.2433910195239,27.9285989469629,27.7715019255456,27.4692556634304,27.4258937503291,31.1925368707703,36.4182725443167,..,..
Brunei Darussalam,BRN,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,37.9300498962402,37.6065483093262,40.9387222946545,36.2713402529635,36.2713402529635,35.5832763727501,35.2920922759096,39.8634180218763,44.5215869311552,..,..
Brunei Darussalam,BRN,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,20.744649887085,21.1032104492188,23.149725534734,21.024220803605,20.7420610722829,20.7081494138307,20.7587548638132,23.6294800605755,29.1590445826582,..,..
Brunei Darussalam,BRN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,4.42539978027344,..,..,..,..,..,..,..,..,..
Cambodia,KHM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,80.5299987792969,..,..,..,87.6600036621094,82.5510430822563,71.9300003051758,..,..,..,..
Cambodia,KHM,"School enrollment, primary (% gross)",SE.PRM.ENRR,103.759672683505,101.734266788056,100.69503505776,99.6739108443274,100.480819545412,107.021018981934,105.282475574163,106.331544381276,107.039014463223,108.971332849667,..
Cambodia,KHM,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,102.195360749337,100.390272737799,99.0886822280737,98.0772877016142,98.6792042848618,105.079322814941,104.104167820216,106.427598526169,104.901075458282,106.706506214922,..
Cambodia,KHM,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,105.262329438823,103.024508500353,102.235996747116,101.200026768493,102.201439604311,108.880889892578,106.413669721355,106.239215266906,109.094020284775,111.146219714642,..
Cambodia,KHM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,48.9424458707368,50.199099715459,49.7344518908574,51.8196983337402,54.2809323078227,55.1346812645406,56.7864734981041,58.7893230437643,..
Cambodia,KHM,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..,..,51.2054747282757,53.0927446861047,53.3177080845995,54.5285415649414,59.1888520896695,59.850293235261,60.3343523907692,63.098667348683,..
Cambodia,KHM,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,..,..,46.7396418517422,47.3937876265308,46.291027727212,49.2192115783691,49.5855454730085,50.6193227367582,53.3831989895347,54.6451764707084,..
Cambodia,KHM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,13.615484963166,..,12.5181529981862,13.2671737077763,12.9409846754696,13.8767573747135,13.5005634857238,14.6069513022825,17.4362364390629,21.4437426836662,..
Cambodia,KHM,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,12.0145785041136,..,12.1344359974038,13.1598079499194,14.5145863362757,14.7938127420907,13.6561596079933,13.7625064842526,18.7855793507951,22.6925861944058,..
Cambodia,KHM,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,15.1867156107376,..,12.8981590226799,13.3747621730465,11.3454330995231,12.9473038915107,13.3444704361961,15.4474004503566,16.1011763576224,20.2136211480019,..
Cambodia,KHM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,1.60336995124817,2.13345387893978,2.2476462495972,1.96232691812756,1.95793279576416,2.1809128340295,..,..
Indonesia,IDN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,95.2200012207031,95.379997253418,..,95.6600036621094,..,96,..,..,..,..,..
Indonesia,IDN,"School enrollment, primary (% gross)",SE.PRM.ENRR,107.983525766989,105.922391949136,104.382521256166,103.299542869882,101.264685825869,100.951933675872,100.309665446849,98.7008730463611,98.1566275726904,100.036318150714,100.371428697375
Indonesia,IDN,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,106.071836024553,103.913111850824,102.395366620706,101.347509721216,99.5440095250085,99.1283586687451,98.4981107931614,96.8813148085376,96.6062541740073,98.5643951898382,99.0626948866048
Indonesia,IDN,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,109.797355099176,107.829361985985,106.269076854439,105.153162865339,102.898656364759,102.683583606447,102.029842697636,100.428546184023,99.628643930748,101.43373630578,101.61380480346
Indonesia,IDN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,87.8423207929976,87.8191791728036,90.9455391241064,92.8120739600443,94.9467044891028,96.9345779132931,97.8441479813619,97.8167602714893,96.0002120295081,98.836444459078,97.1701841816
Indonesia,IDN,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,88.012649448813,89.0999579586062,91.8476348896733,93.7541308046929,95.9420767172654,97.2526258977195,98.3041172391285,98.185474262024,97.4046705284819,98.6691707526139,95.4767374950021
Indonesia,IDN,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,87.6805844058321,86.6033723579406,90.0894692368084,91.9182546061094,94.002289337213,96.6327959191812,97.4076240173433,97.4667372645608,94.6665490281411,98.9953210778041,98.7786268028824
Indonesia,IDN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,32.4590200433758,34.8307173410877,35.967012362631,36.1494878042588,37.3230862728703,38.1650601406923,40.6293239880732,42.3260385456152,44.8813034886441,..,..
Indonesia,IDN,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,34.5220912776747,37.2604595362436,38.5952407318475,38.8659567828988,39.5239845592779,40.8939254732285,44.0458339836419,46.6107282434441,49.8897505872353,..,..
Indonesia,IDN,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,30.4981659300184,32.5202001733187,33.4663266882317,33.5640873664656,35.2283379088062,35.5680901166469,37.3788928461553,38.2511438594208,40.1195230358183,..,..
