Country Name,Country Code,Series Name,Series Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Brunei Darussalam,BRN,"Population, female",SP.POP.TOTL.FE.IN,198528,200827,203062,205214,207287,209300,211320,213203,215060,217022,218895
Brunei Darussalam,BRN,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,47.0209278750959,46.9700442506853,46.9212425942529,46.8729514468638,46.8254721243336,46.7810899792804,46.7811918887807,46.8198318286928,46.8593391843956,46.9011631173793,46.9399352389938
Brunei Darussalam,BRN,"Population, male",SP.POP.TOTL.MA.IN,223684,226737,229710,232596,235393,238104,240401,242167,243889,245699,247435
Brunei Darussalam,BRN,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,52.9790721249041,53.0299557493147,53.0787574057471,53.1270485531362,53.1745278756664,53.2189100207196,53.2188081112193,53.1801681713072,53.1406608156044,53.0988368826207,53.0600647610062
Brunei Darussalam,BRN,"Population, total",SP.POP.TOTL,422212,427564,432772,437810,442680,447404,451721,455370,458949,462721,466330
Brunei Darussalam,BRN,Population growth (annual %),SP.POP.GROW,1.30210359279592,1.25964272152269,1.2107045656128,1.15739958778106,1.10621350885567,1.06148281648515,0.96027430523198,0.804554269312164,0.782881746925984,0.81851878860359,0.776925734682091
Brunei Darussalam,BRN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,74.9484620568562,74.8816070556641,74.8476440654983,74.8172471714305,74.7923311783673,74.7748108912151,74.7667316936175,74.7772642014221,74.8199193881365,74.8983133873697,75.0109886586819
Brunei Darussalam,BRN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.947,1.915,1.881,1.848,1.819,1.796,1.778,1.764,1.747,1.731,..
Brunei Darussalam,BRN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,23.5771645253623,23.1364193430691,22.7212019261875,22.3246640376694,21.9466657630794,21.5994063524313,21.3389695619304,21.1818094975619,21.0243633000217,20.825269627627,20.625929464189
Brunei Darussalam,BRN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.15680292933755,4.40308351498255,4.67856053533962,4.97590847160694,5.28835727839523,5.61350101195006,5.92302098310792,6.20177679884138,6.51107912979343,6.8678459937565,7.23853575950962
Brunei Darussalam,BRN,Age dependency ratio (% of working-age population),SP.POP.DPND,38.3778628456063,38.0062295240708,37.7404970830031,37.5528221562436,37.4287523749208,37.387149472443,37.4799511828422,37.7100640209512,37.998646921747,38.2994748624391,38.6277832278011
Brunei Darussalam,BRN,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,5.75223849290106,6.07652954182335,6.44412829057299,6.84449471385708,7.26787865241093,7.7122204070603,8.14309148956244,8.54046142261388,8.98534165225889,9.49820520714091,10.0344837837034
Brunei Darussalam,BRN,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,32.6256243527052,31.9296999822475,31.2963687924301,30.7083274423865,30.1608737225099,29.6749290653827,29.3368596932797,29.1696025983373,29.0133052694881,28.8012696552981,28.5932994440976
Cambodia,KHM,"Population, female",SP.POP.TOTL.FE.IN,7994071,8108585,8218871,8320127,8423919,8544837,8667395,8779871,8889929,8995814,9098347
Cambodia,KHM,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.1677819168366,51.1492163972022,51.133458492717,51.123633615783,51.1119690529342,51.0887554570206,51.0618578456168,51.04064569342,51.0215261456389,51.0001445109563,50.9768947548244
Cambodia,KHM,"Population, male",SP.POP.TOTL.MA.IN,7629180,7744218,7854501,7954395,8057385,8180637,8306910,8421853,8533951,8642987,8749635
